         REPID         RMNOW          TIME           MT1           MT2           MP1           MP2        TSTATE      INTMTIME
       56.0000        0.0000       32.5000       34.1150       39.9143        0.0000        0.0000       32.0000       34.1150
       56.0000        9.0000       32.5000       34.1150       39.9143        0.0000        0.0000       32.5000       34.1150
       56.0000        0.0000       33.0000       34.1150       39.9143        0.0000        0.0000       32.5000       34.1150
       56.0000        9.0000       33.0000       34.1150       39.9143        0.0000        0.0000       33.0000       34.1150
       56.0000        0.0000       33.5000       34.1150       39.9143        0.0000        0.0000       33.0000       34.1150
       56.0000        9.0000       33.5000       34.1150       39.9143        0.0000        0.0000       33.5000       34.1150
       56.0000        0.0000       34.0000       34.1150       39.9143        0.0000        0.0000       33.5000       34.1150
       56.0000        9.0000       34.0000       34.1150       39.9143        0.0000        0.0000       34.0000       34.1150
       56.0000        1.0000       34.5000       34.1150       39.9143        0.0000        0.0000       34.0000       34.1150
       56.0000        0.0000       34.5000       34.1150       39.9143        1.0000        0.0000       34.1150       34.1150
       56.0000        9.0000       34.5000       34.1150       39.9143        1.0000        0.0000       34.5000       34.1150
       56.0000        0.0000       35.0000       34.1150       39.9143        1.0000        0.0000       34.5000       34.1150
       56.0000        9.0000       35.0000       34.1150       39.9143        1.0000        0.0000       35.0000       34.1150
       56.0000        0.0000       35.5000       34.1150       39.9143        1.0000        0.0000       35.0000       34.1150
       56.0000        9.0000       35.5000       34.1150       39.9143        1.0000        0.0000       35.5000       34.1150
       56.0000        0.0000       36.0000       34.1150       39.9143        1.0000        0.0000       35.5000       34.1150
       56.0000        9.0000       36.0000       34.1150       39.9143        1.0000        0.0000       36.0000       34.1150
       56.0000        0.0000       36.5000       34.1150       39.9143        1.0000        0.0000       36.0000       34.1150
       56.0000        9.0000       36.5000       34.1150       39.9143        1.0000        0.0000       36.5000       34.1150
       56.0000        0.0000       37.0000       34.1150       39.9143        1.0000        0.0000       36.5000       34.1150
       56.0000        9.0000       37.0000       34.1150       39.9143        1.0000        0.0000       37.0000       34.1150
       56.0000        0.0000       37.5000       34.1150       39.9143        1.0000        0.0000       37.0000       34.1150
       56.0000        9.0000       37.5000       34.1150       39.9143        1.0000        0.0000       37.5000       34.1150
       56.0000        0.0000       38.0000       34.1150       39.9143        1.0000        0.0000       37.5000       34.1150
       56.0000        9.0000       38.0000       34.1150       39.9143        1.0000        0.0000       38.0000       34.1150
       56.0000        0.0000       38.5000       34.1150       39.9143        1.0000        0.0000       38.0000       34.1150
       56.0000        9.0000       38.5000       34.1150       39.9143        1.0000        0.0000       38.5000       34.1150
       56.0000        0.0000       39.0000       34.1150       39.9143        1.0000        0.0000       38.5000       34.1150
       56.0000        9.0000       39.0000       34.1150       39.9143        1.0000        0.0000       39.0000       34.1150
       56.0000        0.0000       39.5000       34.1150       39.9143        1.0000        0.0000       39.0000       34.1150
       56.0000        9.0000       39.5000       34.1150       39.9143        1.0000        0.0000       39.5000       34.1150
       56.0000        2.0000       40.0000       58.1150       63.9143        1.0000        0.0000       39.5000       34.1150
       56.0000        0.0000       40.0000       58.1150       63.9143        0.0000        0.0000       39.9143       58.1150
       56.0000        9.0000       40.0000       58.1150       63.9143        0.0000        0.0000       40.0000       58.1150
       56.0000        0.0000       40.5000       58.1150       63.9143        0.0000        0.0000       40.0000       58.1150
       56.0000        9.0000       40.5000       58.1150       63.9143        0.0000        0.0000       40.5000       58.1150
       56.0000        0.0000       41.0000       58.1150       63.9143        0.0000        0.0000       40.5000       58.1150
       56.0000        9.0000       41.0000       58.1150       63.9143        0.0000        0.0000       41.0000       58.1150
       56.0000        0.0000       41.5000       58.1150       63.9143        0.0000        0.0000       41.0000       58.1150
       56.0000        9.0000       41.5000       58.1150       63.9143        0.0000        0.0000       41.5000       58.1150
       56.0000        0.0000       42.0000       58.1150       63.9143        0.0000        0.0000       41.5000       58.1150
       56.0000        9.0000       42.0000       58.1150       63.9143        0.0000        0.0000       42.0000       58.1150
       56.0000        0.0000       42.5000       58.1150       63.9143        0.0000        0.0000       42.0000       58.1150
       56.0000        9.0000       42.5000       58.1150       63.9143        0.0000        0.0000       42.5000       58.1150
       56.0000        0.0000       43.0000       58.1150       63.9143        0.0000        0.0000       42.5000       58.1150
       56.0000        9.0000       43.0000       58.1150       63.9143        0.0000        0.0000       43.0000       58.1150
       56.0000        0.0000       43.5000       58.1150       63.9143        0.0000        0.0000       43.0000       58.1150
       56.0000        9.0000       43.5000       58.1150       63.9143        0.0000        0.0000       43.5000       58.1150
       56.0000        0.0000       44.0000       58.1150       63.9143        0.0000        0.0000       43.5000       58.1150
       56.0000        9.0000       44.0000       58.1150       63.9143        0.0000        0.0000       44.0000       58.1150
       56.0000        0.0000       44.5000       58.1150       63.9143        0.0000        0.0000       44.0000       58.1150
       56.0000        9.0000       44.5000       58.1150       63.9143        0.0000        0.0000       44.5000       58.1150
